32,getrf,64,0.277853,0.000622
32,getrf,128,1.757763,0.000791
32,getrf,192,4.729530,0.000994
32,getrf,256,9.769005,0.001142
32,getrf,320,16.526076,0.001319
32,getrf,384,25.339434,0.001487
32,getrf,448,36.059407,0.001660
32,getrf,512,47.293287,0.001889
32,getrf,576,62.981670,0.002020
32,getrf,640,72.394150,0.002411
32,getrf,704,97.672566,0.002379
32,getrf,768,117.738205,0.002562
32,getrf,832,139.718408,0.002746
32,getrf,896,164.204002,0.002918
32,getrf,960,189.420222,0.003111
32,getrf,1024,217.800676,0.003284
32,getrf,1088,247.826545,0.003462
32,getrf,1152,278.234389,0.003661
32,getrf,1216,312.114311,0.003838
32,getrf,1280,343.768287,0.004065
32,getrf,1344,383.531828,0.004218
32,getrf,1408,424.050289,0.004386
32,getrf,1472,461.629141,0.004604
32,getrf,1536,503.512639,0.004796
32,getrf,1600,546.334018,0.004996
32,getrf,1664,590.139097,0.005203
32,getrf,1728,637.658317,0.005392
32,getrf,1792,686.944586,0.005582
32,getrf,1856,734.651686,0.005799
32,getrf,1920,774.274395,0.006092
32,getrf,1984,837.153823,0.006217
32,getrf,2048,891.063137,0.006424
32,getrf,2112,944.828654,0.006645
32,getrf,2176,1003.638662,0.006842
32,getrf,2240,1057.696847,0.007082
32,getrf,2304,1107.270539,0.007361
32,getrf,2368,1176.444366,0.007522
32,getrf,2432,1237.145433,0.007749
32,getrf,2496,1286.864691,0.008053
32,getrf,2560,1359.195276,0.008227
32,getrf,2624,1417.904658,0.008492
32,getrf,2688,1487.393225,0.008703
32,getrf,2752,1554.328288,0.008937
32,getrf,2816,1608.457453,0.009253
32,getrf,2880,1686.558810,0.009440
32,getrf,2944,1744.996588,0.009746
32,getrf,3008,1825.302861,0.009938
32,getrf,3072,1893.486585,0.010205
32,getrf,3136,1968.442989,0.010443
32,getrf,3200,2043.092531,0.010690
32,getrf,3264,2114.579687,0.010961
32,getrf,3328,2191.371313,0.011211
32,getrf,3392,2269.290946,0.011463
32,getrf,3456,2336.110072,0.011777
32,getrf,3520,2426.856693,0.011978
32,getrf,3584,2494.446436,0.012301
32,getrf,3648,2591.391978,0.012487
32,getrf,3712,2657.495324,0.012828
32,getrf,3776,2753.055702,0.013035
32,getrf,3840,2832.205524,0.013326
32,getrf,3904,2919.964665,0.013582
32,getrf,3968,3002.335432,0.013870
32,getrf,4032,3063.610450,0.014261
32,getrf,4096,3174.702870,0.014428
32,getrf,4160,3266.944167,0.014688
32,getrf,4224,3350.050142,0.014995
32,getrf,4288,3417.803984,0.015376
32,getrf,4352,3474.406318,0.015813
32,getrf,4416,3470.916899,0.016538
32,getrf,4480,3538.783143,0.016936
32,getrf,4544,3586.660334,0.017437
32,getrf,4608,3656.810381,0.017835
32,getrf,4672,3728.688610,0.018230
32,getrf,4736,3811.070762,0.018579
32,getrf,4800,3869.587693,0.019050
32,getrf,4864,3947.223799,0.019433
32,getrf,4928,4032.270030,0.019784
32,getrf,4992,4122.168227,0.020116
32,getrf,5056,4183.438149,0.020594
32,getrf,5120,4282.367382,0.020892
32,getrf,5184,4351.169105,0.021342
32,getrf,5248,4440.670923,0.021696
32,getrf,5312,4513.716181,0.022135
32,getrf,5376,4590.497612,0.022561
32,getrf,5440,4656.605816,0.023045
32,getrf,5504,4745.510380,0.023421
32,getrf,5568,4832.684525,0.023810
32,getrf,5632,4923.793129,0.024185
32,getrf,5696,4989.991818,0.024687
32,getrf,5760,5086.587275,0.025043
32,getrf,5824,5135.049209,0.025643
32,getrf,5888,5244.046293,0.025947
32,getrf,5952,5312.334016,0.026458
32,getrf,6016,5385.183047,0.026951
32,getrf,6080,5481.070651,0.027334
32,getrf,6144,5560.388852,0.027804
32,getrf,6208,5639.346385,0.028280
32,getrf,6272,5732.904024,0.028688
32,getrf,6336,5807.289327,0.029196
32,getrf,6400,5901.218332,0.029611
32,getrf,6464,5973.797508,0.030138
32,getrf,6528,6052.476161,0.030638
32,getrf,6592,6114.774462,0.031227
32,getrf,6656,6220.394590,0.031600
32,getrf,6720,6278.431484,0.032219
32,getrf,6784,6382.709739,0.032607
32,getrf,6848,6440.464220,0.033238
32,getrf,6912,6559.546642,0.033558
32,getrf,6976,6600.815489,0.034283
32,getrf,7040,6682.037772,0.034807
32,getrf,7104,6756.574139,0.035371
32,getrf,7168,6874.531086,0.035712
32,getrf,7232,6916.009711,0.036457
32,getrf,7296,7003.291984,0.036967
32,getrf,7360,7078.617249,0.037545
32,getrf,7424,7176.582112,0.038007
32,getrf,7488,7235.222226,0.038682
32,getrf,7552,7331.313027,0.039162
32,getrf,7616,7394.008914,0.039826
32,getrf,7680,7491.885468,0.040305
32,getrf,7744,7553.983909,0.040981
32,getrf,7808,7642.427902,0.041520
32,getrf,7872,7719.160466,0.042126
32,getrf,7936,7799.378929,0.042718
32,getrf,8000,7853.593318,0.043458
32,getrf,8064,7927.174844,0.044096
32,getrf,8128,7988.377718,0.044809
32,getrf,8192,8115.616171,0.045156
