exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_49_3/bibd_49_3.cbd,1176,18424,55272,111720,0.116,0.0588064
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_12_4/bibd_12_4.cbd,66,495,2970,4356,0.096,0.054288
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_14_7/bibd_14_7.cbd,91,3432,72072,8281,0.116,0.0798848
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_19_9/bibd_19_9.cbd,171,92378,3325608,29241,1.76,1.67314
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_17_4b/bibd_17_4b.cbd,136,2380,14280,18496,0.101,0.0623216
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_15_3/bibd_15_3.cbd,105,455,1365,2835,0.097,0.0535984
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_11_5/bibd_11_5.cbd,55,462,4620,3025,0.088,0.0551568
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_20_10/bibd_20_10.cbd,190,184756,8314020,36100,4.265,4.17186
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_15_7/bibd_15_7.cbd,105,6435,135135,11025,0.207,0.14817
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_12_5/bibd_12_5.cbd,66,792,7920,4356,0.089,0.0555632
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_9_3/bibd_9_3.cbd,36,84,252,540,0.087,0.0529248
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_13_6/bibd_13_6.cbd,78,1716,25740,6084,0.104,0.0622272
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_17_3/bibd_17_3.cbd,136,680,2040,4216,0.098,0.0577568
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_18_9/bibd_18_9.cbd,153,48620,1750320,23409,1.034,0.973784
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_17_4/bibd_17_4.cbd,136,2380,14280,18496,0.105,0.0618432
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_81_3/bibd_81_3.cbd,3240,85320,255960,515160,0.204,0.0976608
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_17_8/bibd_17_8.cbd,136,24310,680680,18496,0.644,0.580525
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_9_5/bibd_9_5.cbd,36,126,1260,1296,0.089,0.0545056
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_16_8/bibd_16_8.cbd,120,12870,360360,14400,0.36,0.307
exe_spgemm_speck_32,/ssget/MM/JGD_BIBD/bibd_22_8/bibd_22_8.cbd,231,319770,8953560,53361,3.179,3.09169
exe_spgemm_speck_32,/ssget/MM/GAP/GAP-road/GAP-road.cbd,23947347,23947347,57708624,119546805,17.272,17.0562
exe_spgemm_speck_32,/ssget/MM/Simon/olafu/olafu.cbd,16146,16146,1015156,3388252,0.835,0.663635
exe_spgemm_speck_32,/ssget/MM/Simon/venkat01/venkat01.cbd,62424,62424,1717792,4619968,0.81,0.611302
exe_spgemm_speck_32,/ssget/MM/Simon/raefsky2/raefsky2.cbd,3242,3242,294276,1184340,0.425,0.287517
exe_spgemm_speck_32,/ssget/MM/Simon/raefsky3/raefsky3.cbd,21200,21200,1488768,4053376,1.191,1.00114
exe_spgemm_speck_32,/ssget/MM/Simon/raefsky5/raefsky5.cbd,6316,6316,168658,295636,0.221,0.110701
exe_spgemm_speck_32,/ssget/MM/Simon/venkat25/venkat25.cbd,62424,62424,1717792,4619968,0.837,0.635538
exe_spgemm_speck_32,/ssget/MM/Simon/venkat50/venkat50.cbd,62424,62424,1717792,4619968,0.851,0.636499
exe_spgemm_speck_32,/ssget/MM/Simon/bbmat/bbmat.cbd,38744,38744,1771722,11551062,1.941,1.68281
exe_spgemm_speck_32,/ssget/MM/Simon/appu/appu.cbd,14000,14000,1853104,133137482,3.985,3.35567
exe_spgemm_speck_32,/ssget/MM/Simon/raefsky6/raefsky6.cbd,3402,3402,137845,356032,0.236,0.132851
exe_spgemm_speck_32,/ssget/MM/Simon/raefsky1/raefsky1.cbd,3242,3242,294276,1184340,0.438,0.296365
exe_spgemm_speck_32,/ssget/MM/Simon/raefsky4/raefsky4.cbd,19779,19779,1328611,5342569,1.262,1.06134
exe_spgemm_speck_32,/ssget/MM/Ronis/xenon1/xenon1.cbd,48600,48600,1181120,4239250,0.619,0.440914
exe_spgemm_speck_32,/ssget/MM/Ronis/xenon2/xenon2.cbd,157464,157464,3866688,14037210,1.624,1.39793
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz3/Franz3.cbd,1280,2800,11520,48640,0.097,0.054376
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz7/Franz7.cbd,10164,1740,40424,1648188,0.246,0.133078
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz1/Franz1.cbd,2240,768,5120,31424,0.092,0.053656
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz6/Franz6.cbd,7576,3016,45456,780976,0.239,0.0916368
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz2/Franz2.cbd,4032,4480,21504,87360,0.098,0.0571392
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz10/Franz10.cbd,19588,4164,97508,4204876,0.415,0.282837
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz4/Franz4.cbd,6784,5252,46528,505056,0.197,0.0830176
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz5/Franz5.cbd,7382,2882,44056,996332,0.236,0.105498
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz11/Franz11.cbd,47104,30144,329728,3932160,0.36,0.233741
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz9/Franz9.cbd,19588,4164,97508,4204812,0.398,0.273464
exe_spgemm_speck_32,/ssget/MM/JGD_Franz/Franz8/Franz8.cbd,16728,7176,100368,1702416,0.236,0.124301
exe_spgemm_speck_32,/ssget/MM/Priebel/208bit/208bit.cbd,24430,24421,299756,454458916,12.259,10.5237
exe_spgemm_speck_32,/ssget/MM/Priebel/192bit/192bit.cbd,13691,13682,154303,112960861,3.359,2.75861
exe_spgemm_speck_32,/ssget/MM/Priebel/130bit/130bit.cbd,584,575,6120,265062,0.175,0.0789056
exe_spgemm_speck_32,/ssget/MM/Priebel/145bit/145bit.cbd,1002,993,11315,769090,0.264,0.151856
exe_spgemm_speck_32,/ssget/MM/Priebel/162bit/162bit.cbd,3606,3597,37118,7430786,0.499,0.348728
exe_spgemm_speck_32,/ssget/MM/Priebel/176bit/176bit.cbd,7441,7431,82270,37962995,1.299,1.07881
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity19/cavity19.cbd,4562,4562,138187,613291,0.253,0.124515
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity23/cavity23.cbd,4562,4562,138187,613291,0.249,0.12729
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity04/cavity04.cbd,317,317,7327,27556,0.112,0.0569136
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity05/cavity05.cbd,1182,1182,32747,138151,0.125,0.07356
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity13/cavity13.cbd,2597,2597,76367,333396,0.239,0.0994576
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity14/cavity14.cbd,2597,2597,76367,333396,0.239,0.0970576
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity02/cavity02.cbd,317,317,7327,27556,0.11,0.0567824
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity10/cavity10.cbd,2597,2597,76367,333396,0.229,0.100339
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity16/cavity16.cbd,4562,4562,138187,613291,0.248,0.125952
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity08/cavity08.cbd,1182,1182,32747,138151,0.119,0.0739824
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity17/cavity17.cbd,4562,4562,138187,613291,0.249,0.128349
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity06/cavity06.cbd,1182,1182,32747,138151,0.128,0.07192
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity26/cavity26.cbd,4562,4562,138187,613291,0.244,0.128179
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity09/cavity09.cbd,1182,1182,32747,138151,0.125,0.0717296
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity01/cavity01.cbd,317,317,7327,27556,0.102,0.0582176
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity15/cavity15.cbd,2597,2597,76367,333396,0.234,0.0972592
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity12/cavity12.cbd,2597,2597,76367,333396,0.24,0.097392
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity20/cavity20.cbd,4562,4562,138187,613291,0.255,0.125954
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity07/cavity07.cbd,1182,1182,32747,138151,0.121,0.0718592
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity21/cavity21.cbd,4562,4562,138187,613291,0.252,0.127224
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity18/cavity18.cbd,4562,4562,138187,613291,0.245,0.124422
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity22/cavity22.cbd,4562,4562,138187,613291,0.245,0.124851
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity24/cavity24.cbd,4562,4562,138187,613291,0.296,0.128618
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity03/cavity03.cbd,317,317,7327,27556,0.133,0.0581392
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity11/cavity11.cbd,2597,2597,76367,333396,0.255,0.100299
exe_spgemm_speck_32,/ssget/MM/DRIVCAV/cavity25/cavity25.cbd,4562,4562,138187,613291,0.254,0.127766
exe_spgemm_speck_32,/ssget/MM/Castrillon/denormal/denormal.cbd,89400,89400,1156224,3629580,0.655,0.45137
exe_spgemm_speck_32,/ssget/MM/Zhao/Zhao2/Zhao2.cbd,33861,33861,166453,552997,0.232,0.0972128
exe_spgemm_speck_32,/ssget/MM/Zhao/Zhao1/Zhao1.cbd,33861,33861,166453,552997,0.235,0.0976608
exe_spgemm_speck_32,/ssget/MM/Belcastro/human_gene1/human_gene1.cbd,22283,22283,24669643,224112639,491.448,483.25
exe_spgemm_speck_32,/ssget/MM/Belcastro/human_gene2/human_gene2.cbd,14340,14340,18068388,163153048,374.466,373.391
exe_spgemm_speck_32,/ssget/MM/Belcastro/mouse_gene/mouse_gene.cbd,45101,45101,28967291,482594045,602.32,601.184
exe_spgemm_speck_32,/ssget/MM/Mazaheri/bundle_adj/bundle_adj.cbd,513351,513351,20208051,2837265147,1041.14,1029.34
exe_spgemm_speck_32,/ssget/MM/JGD_CAG/CAG_mat72/CAG_mat72.cbd,72,72,1012,2175,0.107,0.0543008
exe_spgemm_speck_32,/ssget/MM/JGD_CAG/CAG_mat1916/CAG_mat1916.cbd,1916,1916,195985,890027,0.559,0.41033
exe_spgemm_speck_32,/ssget/MM/JGD_CAG/CAG_mat364/CAG_mat364.cbd,364,364,13585,42371,0.121,0.0615744
exe_spgemm_speck_32,/ssget/MM/Gupta/gupta2/gupta2.cbd,62064,62064,4248286,601205878,78.093,75.6224
exe_spgemm_speck_32,/ssget/MM/Gupta/gupta3/gupta3.cbd,16783,16783,9323427,270864545,169.094,168.228
exe_spgemm_speck_32,/ssget/MM/Gupta/gupta1/gupta1.cbd,31802,31802,2164210,314251254,37.932,36.806
exe_spgemm_speck_32,/ssget/MM/Janna/PFlow_742/PFlow_742.cbd,742793,742793,37138461,211748975,33.808,32.9561
exe_spgemm_speck_32,/ssget/MM/Janna/Cube_Coup_dt6/Cube_Coup_dt6.cbd,2164760,2164760,127206144,552667840,83.52,82.6248
exe_spgemm_speck_32,/ssget/MM/Janna/StocF-1465/StocF-1465.cbd,1465137,1465137,21005389,93163361,8.168,7.89266
exe_spgemm_speck_32,/ssget/MM/Janna/Geo_1438/Geo_1438.cbd,1437960,1437960,63156690,274478976,34.323,33.7404
exe_spgemm_speck_32,/ssget/MM/Janna/Long_Coup_dt6/Long_Coup_dt6.cbd,1470152,1470152,87088992,388670368,60.196,59.5452
exe_spgemm_speck_32,/ssget/MM/Janna/Serena/Serena.cbd,1391349,1391349,64531701,315805689,42.395,41.541
exe_spgemm_speck_32,/ssget/MM/Janna/ML_Laplace/ML_Laplace.cbd,377002,377002,27689972,95882884,23.159,22.4526
exe_spgemm_speck_32,/ssget/MM/Janna/Transport/Transport.cbd,1602111,1602111,23500731,99905089,7.359,6.987
exe_spgemm_speck_32,/ssget/MM/Janna/Cube_Coup_dt0/Cube_Coup_dt0.cbd,2164760,2164760,127206144,552667840,84.919,82.7308
exe_spgemm_speck_32,/ssget/MM/Janna/CoupCons3D/CoupCons3D.cbd,416800,416800,22322336,89148864,14.176,13.5502
exe_spgemm_speck_32,/ssget/MM/Janna/Long_Coup_dt0/Long_Coup_dt0.cbd,1470152,1470152,87088992,388670368,60.09,59.5995
exe_spgemm_speck_32,/ssget/MM/Janna/Flan_1565/Flan_1565.cbd,1564794,1564794,117406044,509685948,104.336,102.833
exe_spgemm_speck_32,/ssget/MM/Janna/ML_Geer/ML_Geer.cbd,1504002,1504002,110879972,385264884,90.379,88.1075
