spgemm_speck_32,/home/weifeng/MM/HB/can_73/can_73.mtx,73,73,377,1377,0.120187
spgemm_speck_32,/home/weifeng/MM/HB/dwt_310/dwt_310.mtx,310,310,2448,6226,0.115927
spgemm_speck_32,/home/weifeng/MM/HB/dwt_918/dwt_918.mtx,918,918,7384,20388,0.114821
spgemm_speck_32,/home/weifeng/MM/HB/fs_760_3/fs_760_3.mtx,760,760,5976,26274,0.121651
spgemm_speck_32,/home/weifeng/MM/HB/illc1850/illc1850.mtx,1850,712,8758,523012,0.243241
spgemm_speck_32,/home/weifeng/MM/HB/jgl011/jgl011.mtx,11,11,76,109,0.120105
spgemm_speck_32,/home/weifeng/MM/HB/lshp_265/lshp_265.mtx,265,265,1753,4523,0.116326
spgemm_speck_32,/home/weifeng/MM/HB/nos2/nos2.mtx,957,957,4137,7945,0.115364
spgemm_speck_32,/home/weifeng/MM/HB/pores_3/pores_3.mtx,532,532,3474,9171,0.116408
spgemm_speck_32,/home/weifeng/MM/HB/sstmodel/sstmodel.mtx,3345,3345,22749,71639,0.142111
spgemm_speck_32,/home/weifeng/MM/HB/west0381/west0381.mtx,381,381,2157,10276,0.129638
spgemm_speck_32,/home/weifeng/MM/HB/zenios/zenios.mtx,2873,2873,27191,51631,0.183286
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk21/bcsstk21.mtx,3600,3600,26600,93072,0.142438
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm21/bcsstm21.mtx,3600,3600,3600,3600,0.117627
spgemm_speck_32,/home/weifeng/MM/HB/bp_200/bp_200.mtx,822,822,3802,13197,0.182723
spgemm_speck_32,/home/weifeng/MM/HB/can_62/can_62.mtx,62,62,218,482,0.12246
spgemm_speck_32,/home/weifeng/MM/HB/dwt_245/dwt_245.mtx,245,245,1461,4315,0.12031
spgemm_speck_32,/home/weifeng/MM/HB/dwt_869/dwt_869.mtx,869,869,7285,19413,0.127693
spgemm_speck_32,/home/weifeng/MM/HB/fs_680_3/fs_680_3.mtx,680,680,2646,7704,0.116214
spgemm_speck_32,/home/weifeng/MM/HB/hor_131/hor_131.mtx,434,434,4710,16574,0.138035
spgemm_speck_32,/home/weifeng/MM/HB/jagmesh8/jagmesh8.mtx,1141,1141,7465,19139,0.112589
spgemm_speck_32,/home/weifeng/MM/HB/lshp2614/lshp2614.mtx,2614,2614,17980,48074,0.134082
spgemm_speck_32,/home/weifeng/MM/HB/nnc261/nnc261.mtx,261,261,1500,5683,0.116972
spgemm_speck_32,/home/weifeng/MM/HB/steam1/steam1.mtx,240,240,3762,10440,0.122778
spgemm_speck_32,/home/weifeng/MM/HB/west0479/west0479.mtx,479,479,1910,6678,0.114954
spgemm_speck_32,/home/weifeng/MM/HB/662_bus/662_bus.mtx,662,662,2474,6480,0.122491
spgemm_speck_32,/home/weifeng/MM/HB/bcspwr07/bcspwr07.mtx,1612,1612,5824,15684,0.125358
spgemm_speck_32,/home/weifeng/MM/HB/lock_700/lock_700.mtx,700,700,22175,69839,0.149586
spgemm_speck_32,/home/weifeng/MM/HB/wm2/wm2.mtx,207,260,2942,10023,0.12713
spgemm_speck_32,/home/weifeng/MM/HB/abb313/abb313.mtx,313,176,1557,6559,0.113848
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk29/bcsstk29.mtx,13992,13992,619488,1965686,1.18448
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk31/bcsstk31.mtx,35588,35588,1181416,4713580,2.00695
spgemm_speck_32,/home/weifeng/MM/HB/psmigr_2/psmigr_2.mtx,3140,3140,540022,9337914,3.67981
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk28/bcsstk28.mtx,4410,4410,219024,596072,0.538532
spgemm_speck_32,/home/weifeng/MM/HB/lock3491/lock3491.mtx,3491,3491,160444,450216,0.420936
spgemm_speck_32,/home/weifeng/MM/HB/ash292/ash292.mtx,292,292,2208,6042,0.11819
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk02/bcsstk02.mtx,66,66,4356,4356,0.142244
spgemm_speck_32,/home/weifeng/MM/HB/bcsstk22/bcsstk22.mtx,138,138,696,1552,0.117944
spgemm_speck_32,/home/weifeng/MM/HB/bcsstm09/bcsstm09.mtx,1083,1083,1083,1083,0.107653
spgemm_speck_32,/home/weifeng/MM/HB/beause/beause.mtx,497,507,44551,213892,0.540989
