1d,16,2,0.001843,0.005425,2
1d,32,2,0.001838,0.005440,2
1d,64,2,0.001893,0.005283,2
1d,16,4,0.002048,0.019531,4
1d,32,4,0.001894,0.021115,4
1d,64,4,0.001997,0.020032,4
1d,16,8,0.001958,0.061275,8
1d,32,8,0.002709,0.044300,8
1d,64,8,0.002406,0.049867,8
1d,16,16,0.002048,0.156250,16
1d,32,16,0.001894,0.168919,16
1d,64,16,0.002918,0.109649,16
1d,16,32,0.002155,0.371195,32
1d,32,32,0.002150,0.372024,32
1d,64,32,0.005581,0.143349,32
1d,16,64,0.002010,0.955414,64
1d,32,64,0.002269,0.846262,64
1d,64,64,0.004096,0.468750,64
1d,16,128,0.002107,2.126044,128
1d,32,128,0.002509,1.785714,128
1d,64,128,0.004096,1.093750,128
1d,16,256,0.002149,4.765450,256
1d,32,256,0.002202,4.651163,256
1d,64,256,0.005581,1.834862,256
1d,16,512,0.002355,9.782609,512
1d,32,512,0.002611,8.823530,512
1d,64,512,0.006451,3.571429,512
1d,16,1024,0.002675,19.138755,1024
1d,32,1024,0.002611,19.607844,1024
1d,64,1024,0.012442,4.115226,1024
1d,16,2048,0.003363,33.491912,2048
1d,32,2048,0.003686,30.555554,2048
1d,64,2048,0.024464,4.604317,2048
1d,16,4096,0.004246,57.874909,4096
1d,32,4096,0.004240,57.962268,4096
1d,64,4096,0.052890,4.646661,4096
1d,16,8192,0.008800,60.509091,8192
1d,32,8192,0.006555,81.230162,8192
1d,64,8192,0.119296,4.463519,8192
1d,16,16384,0.007373,155.555550,16384
1d,32,16384,0.013107,87.499999,16384
1d,64,16384,0.041677,27.518427,16384
1d,16,32768,0.006656,369.230773,32768
1d,32,32768,0.006078,404.316913,32768
1d,64,32768,0.042086,58.394160,32768
1d,16,65536,0.006502,806.299194,65536
1d,32,65536,0.006246,839.344253,65536
1d,64,65536,0.041165,127.363182,65536
1d,16,131072,0.008995,1238.562847,131072
1d,32,131072,0.007526,1480.272102,131072
1d,64,131072,0.062242,178.997961,131072
1d,16,262144,0.009779,2412.565455,262144
1d,32,262144,0.009114,2588.763909,262144
1d,64,262144,0.091035,259.163043,262144
1d,16,524288,0.012288,4053.333497,524288
1d,32,524288,0.013517,3684.848355,524288
1d,64,524288,0.147712,337.192358,524288
1d,16,1048576,0.016998,6168.675044,1048576
1d,32,1048576,0.020019,5237.851741,1048576
1d,64,1048576,0.219699,477.278048,1048576
1d,16,2097152,0.026880,8192.000065,2097152
1d,32,2097152,0.037427,5883.447625,2097152
1d,64,2097152,0.486707,452.430034,2097152
1d,16,4194304,0.057344,8045.714175,4194304
1d,32,4194304,0.129782,3554.976714,4194304
1d,64,4194304,1.006784,458.264590,4194304
1d,16,8388608,0.173789,5550.932600,8388608
1d,32,8388608,0.409088,2358.147767,8388608
1d,64,8388608,1.841869,523.756058,8388608
1d,16,16777216,0.547584,3676.633960,16777216
1d,32,16777216,0.944333,2131.945397,16777216
1d,64,16777216,3.610982,557.539663,16777216
1d,16,33554432,1.198234,3500.405918,33554432
1d,32,33554432,1.953477,2147.097055,33554432
1d,64,33554432,7.442534,563.558561,33554432
1d,16,67108864,2.437018,3579.847776,67108864
1d,32,67108864,3.946906,2210.377743,67108864
1d,64,67108864,15.689267,556.058625,67108864
1d,16,134217728,4.909978,3690.320731,134217728
1d,32,134217728,8.100450,2236.837985,134217728
1d,64,134217728,33.034481,548.499407,134217728
1d,16,268435456,9.800295,3834.676845,268435456
1d,32,268435456,16.146175,2327.545870,268435456
1d,64,268435456,71.769295,523.635685,268435456
2d,16,4,0.003891,0.010280,2,2
