1,1,1,"0","2185882","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","25","0","2185882","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","14.57","1","2185882","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","50","1","2185882","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","14.61","2","2185882","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)2, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(1, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","50","2","2185882","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)2, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(1, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","25.21",
1,1,2,"0","2185906","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0","0","2185906","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","14.68","1","2185906","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","50","1","2185906","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","14.56","2","2185906","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)4, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(2, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","50","2","2185906","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)4, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(2, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","22.84",
1,1,4,"0","2185928","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0","0","2185928","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","15.33","1","2185928","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","50","1","2185928","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","15.42","2","2185928","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)16, (unsigned int)4, (unsigned int)32, (unsigned int)8, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(4, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","53.57","2","2185928","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)16, (unsigned int)4, (unsigned int)32, (unsigned int)8, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(4, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","19.72",
1,2,1,"0","2185951","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0","0","2185951","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","14.68","1","2185951","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)4, (unsigned int)4, (unsigned int)128, (unsigned int)12, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","37.50","1","2185951","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)4, (unsigned int)4, (unsigned int)128, (unsigned int)12, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","13.75","2","2185951","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)2, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(1, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","75","2","2185951","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)2, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(1, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","25.28",
1,2,2,"0","2185974","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0","0","2185974","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","14.90","1","2185974","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)4, (unsigned int)4, (unsigned int)128, (unsigned int)12, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","37.50","1","2185974","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)4, (unsigned int)4, (unsigned int)128, (unsigned int)12, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","18.04","2","2185974","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)4, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(2, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","50","2","2185974","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)4, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(2, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","23.10",
1,2,4,"0","2185997","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0","0","2185997","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","16.46","1","2185997","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)4, (unsigned int)4, (unsigned int)128, (unsigned int)12, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","50","1","2185997","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)4, (unsigned int)4, (unsigned int)128, (unsigned int)12, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","15.34","2","2185997","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)16, (unsigned int)4, (unsigned int)32, (unsigned int)8, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(4, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","53.38","2","2185997","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)16, (unsigned int)4, (unsigned int)32, (unsigned int)8, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(4, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","20.77",
1,4,1,"0","2186026","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0","0","2186026","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","19.17","1","2186026","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)16, (unsigned int)4, (unsigned int)64, (unsigned int)4, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(64, 4, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","40.91","1","2186026","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)16, (unsigned int)4, (unsigned int)64, (unsigned int)4, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(64, 4, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","13.29","2","2186026","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)2, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(1, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","75","2","2186026","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)2, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(1, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","26.05",
1,4,2,"0","2186049","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0","0","2186049","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","16.46","1","2186049","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)16, (unsigned int)4, (unsigned int)64, (unsigned int)4, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(64, 4, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","33.55","1","2186049","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)16, (unsigned int)4, (unsigned int)64, (unsigned int)4, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(64, 4, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","14.10","2","2186049","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)4, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(2, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","50","2","2186049","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)4, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(2, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","24.73",
1,4,4,"0","2186072","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0","0","2186072","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","21.28","1","2186072","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)16, (unsigned int)4, (unsigned int)64, (unsigned int)4, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(64, 4, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","51.31","1","2186072","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)16, (unsigned int)4, (unsigned int)64, (unsigned int)4, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(64, 4, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","18.39","2","2186072","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)16, (unsigned int)4, (unsigned int)32, (unsigned int)8, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(4, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","50.94","2","2186072","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)16, (unsigned int)4, (unsigned int)32, (unsigned int)8, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(4, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","25.86",
2,1,1,"0","2186095","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)4, (unsigned int)4, (unsigned int)128, (unsigned int)12, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","12.50","0","2186095","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)4, (unsigned int)4, (unsigned int)128, (unsigned int)12, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","13.75","1","2186095","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","50","1","2186095","cufft_3d_64","127.0.0.1","void regular_fft<(unsigned int)2, (unsigned int)2, (unsigned int)256, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)2, (layout_t)1, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","14.49","2","2186095","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)2, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(1, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","75","2","2186095","cufft_3d_64","127.0.0.1","void vector_fft<(unsigned int)2, (unsigned int)2, (unsigned int)32, (unsigned int)32, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)","1","7","(1, 32, 1)","(1, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","25.42",
