exe_spgemm_cusparse_64,/ssget/MM/Grund/d_ss/d_ss.cbd,8,8,8,53,53,149,0.125830
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/d_ss/d_ss.cbd,2,2,2,53,53,149,0.116400
exe_spgemm_cusparse_16,/ssget/MM/Grund/bayer06/bayer06.cbd,2,2,2,3008,3008,27576,0.201030
exe_spgemm_cusparse_32,/ssget/MM/Grund/bayer06/bayer06.cbd,4,4,4,3008,3008,27576,0.200100
exe_spgemm_cusparse_64,/ssget/MM/Grund/bayer06/bayer06.cbd,8,8,8,3008,3008,27576,0.232690
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/bayer06/bayer06.cbd,2,2,2,3008,3008,27576,0.201820
exe_spgemm_cusparse_16,/ssget/MM/Grund/b2_ss/b2_ss.cbd,2,2,2,1089,1089,4228,0.116960
exe_spgemm_cusparse_32,/ssget/MM/Grund/b2_ss/b2_ss.cbd,4,4,4,1089,1089,4228,0.116250
exe_spgemm_cusparse_64,/ssget/MM/Grund/b2_ss/b2_ss.cbd,8,8,8,1089,1089,4228,0.116140
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/b2_ss/b2_ss.cbd,2,2,2,1089,1089,4228,0.117880
exe_spgemm_cusparse_16,/ssget/MM/Grund/b1_ss/b1_ss.cbd,2,2,2,7,7,15,0.111280
exe_spgemm_cusparse_32,/ssget/MM/Grund/b1_ss/b1_ss.cbd,4,4,4,7,7,15,0.110440
exe_spgemm_cusparse_64,/ssget/MM/Grund/b1_ss/b1_ss.cbd,8,8,8,7,7,15,0.115680
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/b1_ss/b1_ss.cbd,2,2,2,7,7,15,0.110780
exe_spgemm_cusparse_16,/ssget/MM/Grund/bayer07/bayer07.cbd,2,2,2,3268,3268,27836,0.198340
exe_spgemm_cusparse_32,/ssget/MM/Grund/bayer07/bayer07.cbd,4,4,4,3268,3268,27836,0.198350
exe_spgemm_cusparse_64,/ssget/MM/Grund/bayer07/bayer07.cbd,8,8,8,3268,3268,27836,0.223350
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/bayer07/bayer07.cbd,2,2,2,3268,3268,27836,0.199870
exe_spgemm_cusparse_16,/ssget/MM/Grund/bayer10/bayer10.cbd,2,2,2,13436,13436,94926,0.237410
exe_spgemm_cusparse_32,/ssget/MM/Grund/bayer10/bayer10.cbd,4,4,4,13436,13436,94926,0.237660
exe_spgemm_cusparse_64,/ssget/MM/Grund/bayer10/bayer10.cbd,8,8,8,13436,13436,94926,0.341080
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/bayer10/bayer10.cbd,2,2,2,13436,13436,94926,0.236700
exe_spgemm_cusparse_16,/ssget/MM/Grund/bayer01/bayer01.cbd,2,2,2,57735,57735,277774,0.324270
exe_spgemm_cusparse_32,/ssget/MM/Grund/bayer01/bayer01.cbd,4,4,4,57735,57735,277774,0.322740
exe_spgemm_cusparse_64,/ssget/MM/Grund/bayer01/bayer01.cbd,8,8,8,57735,57735,277774,0.375730
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/bayer01/bayer01.cbd,2,2,2,57735,57735,277774,0.325570
exe_spgemm_cusparse_16,/ssget/MM/Grund/bayer05/bayer05.cbd,2,2,2,3268,3268,27836,0.199890
exe_spgemm_cusparse_32,/ssget/MM/Grund/bayer05/bayer05.cbd,4,4,4,3268,3268,27836,0.199420
exe_spgemm_cusparse_64,/ssget/MM/Grund/bayer05/bayer05.cbd,8,8,8,3268,3268,27836,0.227590
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/bayer05/bayer05.cbd,2,2,2,3268,3268,27836,0.199290
exe_spgemm_cusparse_16,/ssget/MM/Grund/bayer02/bayer02.cbd,2,2,2,13935,13935,63679,0.166350
exe_spgemm_cusparse_32,/ssget/MM/Grund/bayer02/bayer02.cbd,4,4,4,13935,13935,63679,0.170490
exe_spgemm_cusparse_64,/ssget/MM/Grund/bayer02/bayer02.cbd,8,8,8,13935,13935,63679,0.187610
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/bayer02/bayer02.cbd,2,2,2,13935,13935,63679,0.166960
exe_spgemm_cusparse_16,/ssget/MM/Grund/bayer03/bayer03.cbd,2,2,2,6747,6747,56196,0.264750
exe_spgemm_cusparse_32,/ssget/MM/Grund/bayer03/bayer03.cbd,4,4,4,6747,6747,56196,0.260770
exe_spgemm_cusparse_64,/ssget/MM/Grund/bayer03/bayer03.cbd,8,8,8,6747,6747,56196,0.303200
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/bayer03/bayer03.cbd,2,2,2,6747,6747,56196,0.265090
exe_spgemm_cusparse_16,/ssget/MM/Grund/bayer08/bayer08.cbd,2,2,2,3008,3008,27576,0.201490
exe_spgemm_cusparse_32,/ssget/MM/Grund/bayer08/bayer08.cbd,4,4,4,3008,3008,27576,0.199210
exe_spgemm_cusparse_64,/ssget/MM/Grund/bayer08/bayer08.cbd,8,8,8,3008,3008,27576,0.226190
exe_spgemm_cusparse_bf16,/ssget/MM/Grund/bayer08/bayer08.cbd,2,2,2,3008,3008,27576,0.200200
exe_spgemm_cusparse_16,/ssget/MM/SNAP/ca-HepPh/ca-HepPh.cbd,2,2,2,12008,12008,237010,5.938390
exe_spgemm_cusparse_32,/ssget/MM/SNAP/ca-HepPh/ca-HepPh.cbd,4,4,4,12008,12008,237010,6.279790
exe_spgemm_cusparse_64,/ssget/MM/SNAP/ca-HepPh/ca-HepPh.cbd,8,8,8,12008,12008,237010,8.173410
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/ca-HepPh/ca-HepPh.cbd,2,2,2,12008,12008,237010,5.964090
exe_spgemm_cusparse_16,/ssget/MM/SNAP/p2p-Gnutella25/p2p-Gnutella25.cbd,2,2,2,22687,22687,54705,0.157040
exe_spgemm_cusparse_32,/ssget/MM/SNAP/p2p-Gnutella25/p2p-Gnutella25.cbd,4,4,4,22687,22687,54705,0.156360
exe_spgemm_cusparse_64,/ssget/MM/SNAP/p2p-Gnutella25/p2p-Gnutella25.cbd,8,8,8,22687,22687,54705,0.163240
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/p2p-Gnutella25/p2p-Gnutella25.cbd,2,2,2,22687,22687,54705,0.156590
exe_spgemm_cusparse_16,/ssget/MM/SNAP/roadNet-PA/roadNet-PA.cbd,2,2,2,1090920,1090920,3083796,1.272610
exe_spgemm_cusparse_32,/ssget/MM/SNAP/roadNet-PA/roadNet-PA.cbd,4,4,4,1090920,1090920,3083796,1.262220
exe_spgemm_cusparse_64,/ssget/MM/SNAP/roadNet-PA/roadNet-PA.cbd,8,8,8,1090920,1090920,3083796,1.438210
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/roadNet-PA/roadNet-PA.cbd,2,2,2,1090920,1090920,3083796,1.272850
exe_spgemm_cusparse_16,/ssget/MM/SNAP/roadNet-TX/roadNet-TX.cbd,2,2,2,1393383,1393383,3843320,1.535700
exe_spgemm_cusparse_32,/ssget/MM/SNAP/roadNet-TX/roadNet-TX.cbd,4,4,4,1393383,1393383,3843320,1.530590
exe_spgemm_cusparse_64,/ssget/MM/SNAP/roadNet-TX/roadNet-TX.cbd,8,8,8,1393383,1393383,3843320,1.754370
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/roadNet-TX/roadNet-TX.cbd,2,2,2,1393383,1393383,3843320,1.538460
exe_spgemm_cusparse_16,/ssget/MM/SNAP/amazon0505/amazon0505.cbd,2,2,2,410236,410236,3356824,3.847510
exe_spgemm_cusparse_32,/ssget/MM/SNAP/amazon0505/amazon0505.cbd,4,4,4,410236,410236,3356824,3.832870
exe_spgemm_cusparse_64,/ssget/MM/SNAP/amazon0505/amazon0505.cbd,8,8,8,410236,410236,3356824,6.439420
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/amazon0505/amazon0505.cbd,2,2,2,410236,410236,3356824,3.863290
exe_spgemm_cusparse_16,/ssget/MM/SNAP/wiki-Vote/wiki-Vote.cbd,2,2,2,8297,8297,103689,1.540990
exe_spgemm_cusparse_32,/ssget/MM/SNAP/wiki-Vote/wiki-Vote.cbd,4,4,4,8297,8297,103689,1.457130
exe_spgemm_cusparse_64,/ssget/MM/SNAP/wiki-Vote/wiki-Vote.cbd,8,8,8,8297,8297,103689,1.502670
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/wiki-Vote/wiki-Vote.cbd,2,2,2,8297,8297,103689,1.450550
exe_spgemm_cusparse_16,/ssget/MM/SNAP/sx-superuser/sx-superuser.cbd,2,2,2,194085,194085,924886,61.271630
exe_spgemm_cusparse_32,/ssget/MM/SNAP/sx-superuser/sx-superuser.cbd,4,4,4,194085,194085,924886,66.055210
exe_spgemm_cusparse_64,/ssget/MM/SNAP/sx-superuser/sx-superuser.cbd,8,8,8,194085,194085,924886,89.630250
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/sx-superuser/sx-superuser.cbd,2,2,2,194085,194085,924886,61.365630
exe_spgemm_cusparse_16,/ssget/MM/SNAP/amazon0302/amazon0302.cbd,2,2,2,262111,262111,1234877,0.816770
exe_spgemm_cusparse_32,/ssget/MM/SNAP/amazon0302/amazon0302.cbd,4,4,4,262111,262111,1234877,0.818540
exe_spgemm_cusparse_64,/ssget/MM/SNAP/amazon0302/amazon0302.cbd,8,8,8,262111,262111,1234877,0.955290
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/amazon0302/amazon0302.cbd,2,2,2,262111,262111,1234877,0.823190
exe_spgemm_cusparse_16,/ssget/MM/SNAP/ca-CondMat/ca-CondMat.cbd,2,2,2,23133,23133,186936,1.701310
exe_spgemm_cusparse_32,/ssget/MM/SNAP/ca-CondMat/ca-CondMat.cbd,4,4,4,23133,23133,186936,1.699210
exe_spgemm_cusparse_64,/ssget/MM/SNAP/ca-CondMat/ca-CondMat.cbd,8,8,8,23133,23133,186936,1.616750
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/ca-CondMat/ca-CondMat.cbd,2,2,2,23133,23133,186936,1.702530
