spmv_csr_16BF_32_32,ex5.mtx,2,4,8,27,27,279,0.00227
spmv_csr_16BF_32_32,filter3D.mtx,2,4,8,106437,106437,2707179,0.00239
spmv_csr_16BF_32_32,heart2.mtx,2,4,8,2339,2339,682797,0.0022
spmv_csr_16BF_32_32,ins2.mtx,2,4,8,309412,309412,2751484,0.00331
spmv_csr_16BF_32_32,jazz.mtx,2,4,8,198,198,5484,0.00218
spmv_csr_16BF_32_32,m133-b3.mtx,2,4,8,200200,200200,800800,0.00281
spmv_csr_16BF_32_32,mac_econ_fwd500.mtx,2,4,8,206500,206500,1273389,0.00277
spmv_csr_16BF_32_32,majorbasis.mtx,2,4,8,160000,160000,1750416,0.00346
spmv_csr_16BF_32_32,mario002.mtx,2,4,8,389874,389874,2101242,0.00351
spmv_csr_16BF_32_32,mc2depi.mtx,2,4,8,525825,525825,2100225,0.00634
spmv_csr_16BF_32_32,memplus.mtx,2,4,8,17758,17758,126150,0.00206
spmv_csr_16BF_32_32,mip1.mtx,2,4,8,66463,66463,10352819,0.0022
spmv_csr_16BF_32_32,mult_dcop_01.mtx,2,4,8,25187,25187,193276,0.00215
spmv_csr_16BF_32_32,net50.mtx,2,4,8,16320,16320,945200,0.00186
spmv_csr_16BF_32_32,nos4.mtx,2,4,8,100,100,594,0.00203
spmv_csr_16BF_32_32,offshore.mtx,2,4,8,259789,259789,4242673,0.00274
spmv_csr_16BF_32_32,Oregon-2.mtx,2,4,8,11806,11806,65460,0.00205
spmv_csr_16BF_32_32,patents_main.mtx,2,4,8,240547,240547,560943,0.00296
spmv_csr_16BF_32_32,pdb1HYS.mtx,2,4,8,36417,36417,4344765,0.00314
spmv_csr_16BF_32_32,pf2177.mtx,2,4,8,9728,9728,725144,0.00184
spmv_csr_16BF_32_32,poisson3Da.mtx,2,4,8,13514,13514,352762,0.00223
spmv_csr_16BF_32_32,Pres_Poisson.mtx,2,4,8,14822,14822,715804,0.00205
spmv_csr_16BF_32_32,pwtk.mtx,2,4,8,217918,217918,11634424,0.00257
spmv_csr_16BF_32_32,qcd5_4.mtx,2,4,8,49152,49152,1916928,0.00203
spmv_csr_16BF_32_32,raefsky5.mtx,2,4,8,6316,6316,168658,0.0019
spmv_csr_16BF_32_32,rail4284.mtx,2,4,8,4284,1092610,11279748,0.00185
spmv_csr_16BF_32_32,rajat21.mtx,2,4,8,411676,411676,1893370,0.00368
spmv_csr_16BF_32_32,rajat22.mtx,2,4,8,39899,39899,197264,0.00239
spmv_csr_16BF_32_32,rajat23.mtx,2,4,8,110355,110355,556938,0.00257
spmv_csr_16BF_32_32,rma10.mtx,2,4,8,46835,46835,2374001,0.00216
spmv_csr_16BF_32_32,road_central.mtx,2,4,8,14081816,14081816,33866826,0.14872
spmv_csr_16BF_32_32,road_usa.mtx,2,4,8,23947347,23947347,57708624,0.25204
spmv_csr_16BF_32_32,scircuit.mtx,2,4,8,170998,170998,958936,0.00286
spmv_csr_16BF_32_32,shipsec1.mtx,2,4,8,140874,140874,7813404,0.00244
spmv_csr_16BF_32_32,spsymm_example.mtx,2,4,8,6,6,14,0.0022
spmv_csr_16BF_32_32,transient.mtx,2,4,8,178866,178866,961790,0.00497
spmv_csr_16BF_32_32,webbase-1M.mtx,2,4,8,1000005,1000005,3105536,0.01202
spmv_csr_16BF_32_32,web-Google.mtx,2,4,8,916428,916428,5105039,0.01068
spmv_csr_16BF_32_32,web-NotreDame.mtx,2,4,8,325729,325729,1497134,0.00297
spmv_csr_16BF_32_32,wiki-Talk.mtx,2,4,8,2394385,2394385,5021410,0.03327
spmv_csr_16BF_32_32,wiki-Vote.mtx,2,4,8,8297,8297,103689,0.00222
spmv_csr_32F,2cubes_sphere.mtx,4,4,8,101492,101492,1647264,0.00204
spmv_csr_32F,amazon0505.mtx,4,4,8,410236,410236,3356824,0.00327
spmv_csr_32F,ASIC_100ks.mtx,4,4,8,99190,99190,578890,0.00241
spmv_csr_32F,barrier2-10.mtx,4,4,8,115625,115625,3897557,0.00264
spmv_csr_32F,bcsstk01.mtx,4,4,8,48,48,400,0.00202
spmv_csr_32F,bcsstk02.mtx,4,4,8,66,66,4356,0.00218
