70000,32,copy,294.118,triad,441.176,scale,289.256,add,430.328,
70000,64,copy,364.583,triad,546.875,scale,364.583,add,546.875,
70000,128,copy,380.435,triad,546.875,scale,364.583,add,546.875,
70000,256,copy,384.615,triad,552.632,scale,388.889,add,546.875,
70000,512,copy,388.889,triad,546.875,scale,364.583,add,546.875,
70000,1024,copy,393.258,triad,546.875,scale,368.421,add,546.875,
80000,32,copy,314.961,triad,468.75,scale,312.5,add,468.75,
80000,64,copy,416.667,triad,625,scale,416.667,add,625,
80000,128,copy,416.667,triad,625,scale,416.667,add,625,
80000,256,copy,439.56,triad,625,scale,425.532,add,625,
80000,512,copy,430.108,triad,625,scale,421.053,add,625,
80000,1024,copy,439.56,triad,625,scale,416.667,add,625,
90000,32,copy,351.563,triad,527.344,scale,351.563,add,527.344,
90000,64,copy,468.75,triad,703.125,scale,468.75,add,703.125,
90000,128,copy,468.75,triad,703.125,scale,468.75,add,703.125,
90000,256,copy,468.75,triad,703.125,scale,478.723,add,703.125,
90000,512,copy,494.505,triad,703.125,scale,468.75,add,703.125,
90000,1024,copy,489.13,triad,703.125,scale,489.13,add,703.125,
100000,32,copy,390.625,triad,585.938,scale,390.625,add,585.938,
100000,64,copy,520.833,triad,781.25,scale,520.833,add,781.25,
100000,128,copy,520.833,triad,781.25,scale,520.833,add,781.25,
100000,256,copy,520.833,triad,781.25,scale,526.316,add,781.25,
100000,512,copy,537.634,triad,781.25,scale,520.833,add,781.25,
100000,1024,copy,555.556,triad,781.25,scale,520.833,add,781.25,
110000,32,copy,429.688,triad,644.531,scale,429.688,add,644.531,
110000,64,copy,572.917,triad,859.375,scale,572.917,add,778.302,
110000,128,copy,572.917,triad,859.375,scale,572.917,add,859.375,
110000,256,copy,572.917,triad,859.375,scale,572.917,add,859.375,
110000,512,copy,597.826,triad,859.375,scale,572.917,add,859.375,
110000,1024,copy,572.917,triad,859.375,scale,572.917,add,859.375,
120000,32,copy,468.75,triad,703.125,scale,468.75,add,703.125,
120000,64,copy,625,triad,750,scale,625,add,937.5,
120000,128,copy,625,triad,937.5,scale,625,add,937.5,
120000,256,copy,625,triad,937.5,scale,625,add,937.5,
120000,512,copy,638.298,triad,937.5,scale,625,add,937.5,
120000,1024,copy,645.161,triad,937.5,scale,625,add,937.5,
130000,32,copy,422.078,triad,633.117,scale,419.355,add,629.032,
130000,64,copy,550.847,triad,812.5,scale,555.556,add,805.785,
130000,128,copy,677.083,triad,1015.62,scale,677.083,add,1015.62,
130000,256,copy,677.083,triad,1015.62,scale,677.083,add,1015.62,
130000,512,copy,677.083,triad,1015.62,scale,677.083,add,1015.62,
130000,1024,copy,684.21,triad,1015.62,scale,677.083,add,1015.62,
140000,32,copy,445.86,triad,656.25,scale,443.038,add,656.25,
140000,64,copy,578.512,triad,860.656,scale,573.77,add,867.769,
140000,128,copy,729.167,triad,1093.75,scale,729.167,add,1093.75,
140000,256,copy,729.167,triad,1093.75,scale,729.167,add,1093.75,
140000,512,copy,736.842,triad,1093.75,scale,729.167,add,1093.75,
140000,1024,copy,729.167,triad,875,scale,729.167,add,882.353,
150000,32,copy,468.75,triad,703.125,scale,468.75,add,703.125,
150000,64,copy,619.835,triad,907.258,scale,600,add,907.258,
150000,128,copy,781.25,triad,1171.87,scale,781.25,add,1171.87,
150000,256,copy,781.25,triad,1171.87,scale,781.25,add,1171.87,
150000,512,copy,789.474,triad,1171.87,scale,781.25,add,1171.87,
150000,1024,copy,781.25,triad,937.5,scale,781.25,add,937.5,
160000,32,copy,500,triad,750,scale,500,add,750,
160000,64,copy,634.921,triad,937.5,scale,634.921,add,944.882,
160000,128,copy,833.333,triad,1250,scale,833.333,add,1250,
160000,256,copy,833.333,triad,1250,scale,833.333,add,1250,
160000,512,copy,833.333,triad,1250,scale,833.333,add,1250,
160000,1024,copy,833.333,triad,1000,scale,833.333,add,1008.4,
170000,32,copy,531.25,triad,796.875,scale,531.25,add,796.875,
170000,64,copy,669.291,triad,996.094,scale,664.063,add,996.094,
170000,128,copy,885.417,triad,1328.12,scale,885.417,add,1328.12,
170000,256,copy,885.417,triad,1328.12,scale,885.417,add,1328.12,
170000,512,copy,885.417,triad,1328.12,scale,885.417,add,1328.12,
170000,1024,copy,885.417,triad,1045.08,scale,885.417,add,1045.08,
180000,32,copy,494.505,triad,843.75,scale,562.5,add,745.856,
180000,64,copy,703.125,triad,1054.69,scale,703.125,add,1054.69,
180000,128,copy,937.5,triad,1406.25,scale,937.5,add,1406.25,
180000,256,copy,937.5,triad,1406.25,scale,937.5,add,1406.25,
180000,512,copy,937.5,triad,1406.25,scale,937.5,add,1406.25,
180000,1024,copy,937.5,triad,1088.71,scale,937.5,add,1115.7,
190000,32,copy,513.514,triad,770.27,scale,513.514,add,766.129,
190000,64,copy,742.188,triad,1113.28,scale,742.188,add,1113.28,
190000,128,copy,989.583,triad,1484.37,scale,989.583,add,1484.37,
190000,256,copy,989.583,triad,1484.37,scale,989.583,add,1484.37,
190000,512,copy,989.583,triad,1484.37,scale,989.583,add,1484.37,
190000,1024,copy,989.583,triad,1140,scale,989.583,add,1130.95,
200000,32,copy,520.833,triad,797.872,scale,526.316,add,781.25,
200000,64,copy,781.25,triad,1171.88,scale,781.25,add,1171.88,
200000,128,copy,1041.67,triad,1271.19,scale,1041.67,add,1271.19,
200000,256,copy,1041.67,triad,1562.5,scale,1041.67,add,1428.57,
200000,512,copy,1041.67,triad,1562.5,scale,1041.67,add,1562.5,
200000,1024,copy,1041.67,triad,1190.48,scale,1041.67,add,1200,
210000,32,copy,546.875,triad,820.312,scale,546.875,add,820.312,
210000,64,copy,820.313,triad,1230.47,scale,820.313,add,1230.47,
210000,128,copy,1093.75,triad,1323.53,scale,1093.75,add,1312.5,
210000,256,copy,1093.75,triad,1301.65,scale,1093.75,add,1323.53,
210000,512,copy,1093.75,triad,1301.65,scale,1093.75,add,1334.75,
210000,1024,copy,1093.75,triad,1240.16,scale,1093.75,add,1250,
220000,32,copy,572.917,triad,859.375,scale,572.917,add,859.375,
220000,64,copy,859.375,triad,1289.06,scale,859.375,add,1289.06,
220000,128,copy,1145.83,triad,1375,scale,1145.83,add,1398.31,
220000,256,copy,1145.83,triad,1375,scale,1145.83,add,1363.64,
220000,512,copy,1145.83,triad,1363.64,scale,1145.83,add,1352.46,
220000,1024,copy,1145.83,triad,1299.21,scale,1145.83,add,1309.52,
230000,32,copy,598.958,triad,898.437,scale,598.958,add,898.437,
230000,64,copy,898.438,triad,1347.66,scale,898.438,add,1347.66,
230000,128,copy,1197.92,triad,1413.93,scale,1197.92,add,1461.86,
230000,256,copy,1197.92,triad,1380,scale,1197.92,add,1437.5,
230000,512,copy,1197.92,triad,1391.13,scale,1197.92,add,1391.13,
230000,1024,copy,1197.92,triad,1347.66,scale,958.333,add,1347.66,
240000,32,copy,625,triad,937.5,scale,625,add,937.5,
240000,64,copy,805.369,triad,1184.21,scale,794.702,add,1192.05,
240000,128,copy,1250,triad,1428.57,scale,991.736,add,1512.61,
240000,256,copy,1250,triad,1417.32,scale,1250,add,1440,
240000,512,copy,1250,triad,1451.61,scale,1250,add,1451.61,
240000,1024,copy,1250,triad,1406.25,scale,1250,add,1406.25,
250000,32,copy,576.037,triad,864.055,scale,573.395,add,872.093,
250000,64,copy,822.368,triad,1241.72,scale,827.815,add,1233.55,
250000,128,copy,1302.08,triad,1488.1,scale,1068.38,add,1512.1,
250000,256,copy,1302.08,triad,1464.84,scale,1059.32,add,1488.1,
250000,512,copy,1033.06,triad,1476.38,scale,1059.32,add,1464.84,
250000,1024,copy,1201.92,triad,1464.84,scale,1041.67,add,1464.84,
260000,32,copy,588.235,triad,878.378,scale,582.96,add,878.378,
260000,64,copy,849.673,triad,1274.51,scale,844.156,add,1266.23,
260000,128,copy,1065.57,triad,1523.44,scale,1065.57,add,1547.62,
260000,256,copy,1354.17,triad,1523.44,scale,1092.44,add,1535.43,
260000,512,copy,1354.17,triad,1523.44,scale,1083.33,add,1523.44,
260000,1024,copy,1354.17,triad,1523.44,scale,1083.33,add,1523.44,
270000,32,copy,602.679,triad,904.018,scale,602.679,add,904.018,
270000,64,copy,876.623,triad,1306.45,scale,859.873,add,1281.65,
270000,128,copy,1097.56,triad,1582.03,scale,1097.56,add,1582.03,
270000,256,copy,1144.07,triad,1582.03,scale,1125,add,1582.03,
270000,512,copy,1144.07,triad,1582.03,scale,1125,add,1582.03,
270000,1024,copy,1406.25,triad,1582.03,scale,1054.69,add,1582.03,
280000,32,copy,625,triad,937.5,scale,625,add,937.5,
280000,64,copy,891.72,triad,1312.5,scale,875,add,1320.75,
280000,128,copy,1147.54,triad,1640.63,scale,1129.03,add,1640.63,
280000,256,copy,1147.54,triad,1640.63,scale,1138.21,add,1640.63,
280000,512,copy,1166.67,triad,1640.63,scale,1157.02,add,1640.63,
280000,1024,copy,1147.54,triad,1640.63,scale,1093.75,add,1640.63,
290000,32,copy,647.321,triad,970.982,scale,647.321,add,970.982,
290000,64,copy,906.25,triad,1359.38,scale,906.25,add,1359.38,
290000,128,copy,1160,triad,1699.22,scale,1169.35,add,1699.22,
290000,256,copy,1208.33,triad,1699.22,scale,1198.35,add,1699.22,
290000,512,copy,1198.35,triad,1699.22,scale,1198.35,add,1699.22,
290000,1024,copy,1208.33,triad,1699.22,scale,1132.81,add,1699.22,
300000,32,copy,669.643,triad,1004.46,scale,669.643,add,1004.46,
300000,64,copy,937.5,triad,1406.25,scale,937.5,add,1406.25,
300000,128,copy,1190.48,triad,1757.81,scale,1219.51,add,1757.81,
300000,256,copy,1200,triad,1757.81,scale,1219.51,add,1757.81,
300000,512,copy,1200,triad,1757.81,scale,1229.51,add,1757.81,
300000,1024,copy,1229.51,triad,1757.81,scale,1171.88,add,1757.81,
310000,32,copy,615.079,triad,937.5,scale,620,add,930,
310000,64,copy,968.75,triad,1453.13,scale,968.75,add,1453.13,
310000,128,copy,1230.16,triad,1816.41,scale,1220.47,add,1816.41,
310000,256,copy,1230.16,triad,1816.41,scale,1210.94,add,1816.41,
310000,512,copy,1260.16,triad,1816.41,scale,1250,add,1816.41,
310000,1024,copy,1270.49,triad,1816.41,scale,1210.94,add,1816.41,
320000,32,copy,629.921,triad,941.176,scale,625,add,937.5,
320000,64,copy,1000,triad,1500,scale,1000,add,1500,
320000,128,copy,1250,triad,1875,scale,1250,add,1875,
320000,256,copy,1290.32,triad,1875,scale,1280,add,1875,
320000,512,copy,1269.84,triad,1875,scale,1250,add,1875,
320000,1024,copy,1311.48,triad,1875,scale,1250,add,1875,
330000,32,copy,644.531,triad,966.797,scale,644.531,add,966.797,
330000,64,copy,1031.25,triad,1546.88,scale,1031.25,add,1546.88,
330000,128,copy,1289.06,triad,1933.59,scale,1289.06,add,1933.59,
330000,256,copy,1289.06,triad,1933.59,scale,1299.21,add,1933.59,
330000,512,copy,1309.52,triad,1933.59,scale,1299.21,add,1933.59,
330000,1024,copy,1341.46,triad,1933.59,scale,1289.06,add,1933.59,
340000,32,copy,664.063,triad,996.094,scale,664.063,add,996.094,
340000,64,copy,1062.5,triad,1593.75,scale,1062.5,add,1593.75,
340000,128,copy,1328.13,triad,1992.19,scale,1328.13,add,1992.19,
340000,256,copy,1328.13,triad,1992.19,scale,1328.13,add,1992.19,
340000,512,copy,1328.13,triad,1992.19,scale,1338.58,add,1992.19,
340000,1024,copy,1360,triad,1992.19,scale,1328.13,add,1992.19,
350000,32,copy,683.594,triad,1025.39,scale,683.594,add,1025.39,
350000,64,copy,1093.75,triad,1640.63,scale,1093.75,add,1640.63,
350000,128,copy,1367.19,triad,2050.78,scale,1367.19,add,2050.78,
350000,256,copy,1367.19,triad,2050.78,scale,1367.19,add,2050.78,
350000,512,copy,1377.95,triad,2050.78,scale,1367.19,add,2050.78,
350000,1024,copy,1377.95,triad,2050.78,scale,1367.19,add,1726.97,
360000,32,copy,703.125,triad,1054.69,scale,642.857,add,1054.69,
360000,64,copy,994.475,triad,1491.71,scale,989.011,add,1483.52,
360000,128,copy,1406.25,triad,2109.38,scale,1406.25,add,2109.38,
360000,256,copy,1406.25,triad,2109.38,scale,1406.25,add,2109.38,
360000,512,copy,1406.25,triad,2109.38,scale,1406.25,add,2109.38,
360000,1024,copy,1417.32,triad,1812.08,scale,1406.25,add,2109.38,
370000,32,copy,658.363,triad,984.043,scale,658.363,add,977.113,
370000,64,copy,1010.93,triad,1500,scale,1010.93,add,1491.94,
370000,128,copy,1445.31,triad,2167.97,scale,1445.31,add,2167.97,
370000,256,copy,1445.31,triad,2167.97,scale,1445.31,add,2167.97,
370000,512,copy,1445.31,triad,2167.97,scale,1445.31,add,2167.97,
370000,1024,copy,1468.25,triad,1801.95,scale,1445.31,add,1825.66,
380000,32,copy,664.336,triad,993.031,scale,659.722,add,996.504,
380000,64,copy,1027.03,triad,1540.54,scale,1021.51,add,1548.91,
380000,128,copy,1484.38,triad,2226.56,scale,1484.38,add,2226.56,
380000,256,copy,1484.38,triad,2226.56,scale,1484.38,add,2226.56,
380000,512,copy,1484.38,triad,2226.56,scale,1484.38,add,2226.56,
380000,1024,copy,1507.94,triad,1815.29,scale,1484.38,add,1850.65,
390000,32,copy,677.083,triad,1015.62,scale,677.083,add,1015.62,
390000,64,copy,1037.23,triad,1531.41,scale,1031.75,add,1555.85,
390000,128,copy,1523.44,triad,2285.16,scale,1523.44,add,2285.16,
390000,256,copy,1523.44,triad,2285.16,scale,1523.44,add,2285.16,
390000,512,copy,1523.44,triad,1937.09,scale,1523.44,add,2285.16,
390000,1024,copy,1523.44,triad,1851.27,scale,1523.44,add,1887.1,
400000,32,copy,694.444,triad,1041.67,scale,694.444,add,1041.67,
400000,64,copy,1058.2,triad,1578.95,scale,1058.2,add,1570.68,
400000,128,copy,1562.5,triad,2343.75,scale,1562.5,add,2343.75,
400000,256,copy,1562.5,triad,1948.05,scale,1562.5,add,1986.76,
400000,512,copy,1562.5,triad,2000,scale,1562.5,add,2343.75,
400000,1024,copy,1562.5,triad,1875,scale,1562.5,add,1898.73,
410000,32,copy,711.805,triad,1067.71,scale,711.805,add,1067.71,
410000,64,copy,1073.3,triad,1601.56,scale,1067.71,add,1601.56,
410000,128,copy,1601.56,triad,2009.8,scale,1601.56,add,2402.34,
410000,256,copy,1601.56,triad,1971.15,scale,1601.56,add,2036.42,
410000,512,copy,1601.56,triad,2009.8,scale,1601.56,add,2036.42,
410000,1024,copy,1601.56,triad,1921.88,scale,1601.56,add,1933.96,
420000,32,copy,729.167,triad,1093.75,scale,729.167,add,1093.75,
420000,64,copy,1093.75,triad,1640.62,scale,1093.75,add,1640.62,
420000,128,copy,1640.63,triad,2058.82,scale,1640.63,add,2100,
420000,256,copy,1640.63,triad,2045.45,scale,1640.63,add,2032.26,
420000,512,copy,1640.63,triad,2032.26,scale,1640.63,add,2045.45,
420000,1024,copy,1640.63,triad,1968.75,scale,1400,add,1981.13,
430000,32,copy,689.103,triad,1036.98,scale,693.548,add,1027.07,
430000,64,copy,1119.79,triad,1679.69,scale,1119.79,add,1679.69,
430000,128,copy,1679.69,triad,2135.76,scale,1679.69,add,2135.76,
430000,256,copy,1679.69,triad,2054.14,scale,1679.69,add,2041.14,
430000,512,copy,1679.69,triad,2054.14,scale,1679.69,add,2067.31,
430000,1024,copy,1679.69,triad,2015.63,scale,1423.84,add,2015.63,
440000,32,copy,687.5,triad,1031.25,scale,687.5,add,1034.48,
440000,64,copy,1145.83,triad,1718.75,scale,1145.83,add,1718.75,
440000,128,copy,1718.75,triad,2156.86,scale,1718.75,add,2129.03,
440000,256,copy,1718.75,triad,2115.38,scale,1718.75,add,2088.61,
440000,512,copy,1718.75,triad,2129.03,scale,1718.75,add,2101.91,
440000,1024,copy,1718.75,triad,2062.5,scale,1456.95,add,2062.5,
450000,32,copy,703.125,triad,1054.69,scale,703.125,add,1054.69,
450000,64,copy,1171.87,triad,1757.81,scale,1171.87,add,1757.81,
450000,128,copy,1757.81,triad,2177.42,scale,1757.81,add,2177.42,
450000,256,copy,1757.81,triad,2149.68,scale,1757.81,add,2122.64,
450000,512,copy,1757.81,triad,2109.38,scale,1757.81,add,2109.38,
450000,1024,copy,1757.81,triad,2109.38,scale,1470.59,add,2109.38,
460000,32,copy,718.75,triad,1078.13,scale,718.75,add,1078.13,
460000,64,copy,1197.92,triad,1796.87,scale,1197.92,add,1796.87,
460000,128,copy,1796.88,triad,2169.81,scale,1796.88,add,2225.81,
460000,256,copy,1796.88,triad,2156.25,scale,1796.88,add,2156.25,
460000,512,copy,1796.88,triad,2156.25,scale,1796.88,add,2156.25,
460000,1024,copy,1796.88,triad,2156.25,scale,1503.27,add,2156.25,
470000,32,copy,734.375,triad,1101.56,scale,734.375,add,1101.56,
470000,64,copy,1223.96,triad,1835.94,scale,1223.96,add,1835.94,
470000,128,copy,1835.94,triad,2216.98,scale,1835.94,add,2203.13,
470000,256,copy,1835.94,triad,2203.13,scale,1835.94,add,2203.13,
470000,512,copy,1835.94,triad,2203.13,scale,1835.94,add,2203.13,
470000,1024,copy,1835.94,triad,2203.13,scale,1535.95,add,2203.13,
480000,32,copy,725.076,triad,1055.72,scale,750,add,1052.63,
480000,64,copy,1250,triad,1875,scale,1250,add,1666.67,
480000,128,copy,1589.4,triad,2250,scale,1568.63,add,2264.15,
480000,256,copy,1875,triad,2250,scale,1875,add,2250,
480000,512,copy,1739.13,triad,2250,scale,1610.74,add,2250,
480000,1024,copy,1875,triad,2250,scale,1548.39,add,2250,
490000,32,copy,712.209,triad,1065.22,scale,710.145,add,1071.43,
490000,64,copy,1118.72,triad,1693.55,scale,1123.85,add,1717.29,
490000,128,copy,1914.06,triad,2296.88,scale,1633.33,add,2296.88,
490000,256,copy,1775.36,triad,2296.88,scale,1633.33,add,2296.88,
490000,512,copy,1914.06,triad,2296.88,scale,1633.33,add,2296.88,
490000,1024,copy,1914.06,triad,2296.88,scale,1560.51,add,2296.88,
500000,32,copy,716.332,triad,1074.5,scale,718.391,add,1077.59,
500000,64,copy,1141.55,triad,1720.18,scale,1136.36,add,1712.33,
500000,128,copy,1666.67,triad,2343.75,scale,1655.63,add,2343.75,
500000,256,copy,1953.13,triad,2343.75,scale,1953.13,add,2343.75,
500000,512,copy,1953.13,triad,2343.75,scale,1666.67,add,2343.75,
500000,1024,copy,1953.13,triad,2343.75,scale,1602.56,add,2343.75,
510000,32,copy,724.432,triad,1086.65,scale,724.432,add,1086.65,
510000,64,copy,1159.09,triad,1715.25,scale,1148.65,add,1730.77,
510000,128,copy,1700,triad,2390.63,scale,1677.63,add,2390.63,
510000,256,copy,1688.74,triad,2390.63,scale,1700,add,2390.63,
510000,512,copy,1634.62,triad,2390.63,scale,1593.75,add,2390.63,
510000,1024,copy,1992.19,triad,2390.63,scale,1634.62,add,2390.63,
520000,32,copy,738.636,triad,1107.95,scale,738.636,add,1107.95,
520000,64,copy,1176.47,triad,1748.88,scale,1160.71,add,1741.07,
520000,128,copy,1710.53,triad,2437.5,scale,1677.42,add,2437.5,
520000,256,copy,1721.85,triad,2437.5,scale,1744.97,add,2437.5,
520000,512,copy,1733.33,triad,2437.5,scale,1699.35,add,2437.5,
520000,1024,copy,2031.25,triad,2437.5,scale,1625,add,2437.5,
530000,32,copy,752.841,triad,1129.26,scale,752.841,add,1129.26,
530000,64,copy,1183.04,triad,1774.55,scale,1183.04,add,1774.55,
530000,128,copy,1709.68,triad,2484.38,scale,1732.03,add,2484.38,
530000,256,copy,1754.97,triad,2484.38,scale,1720.78,add,2484.38,
530000,512,copy,1766.67,triad,2484.38,scale,1709.68,add,2484.38,
530000,1024,copy,2070.31,triad,2172.13,scale,1656.25,add,2484.38,
540000,32,copy,767.045,triad,1150.57,scale,723.861,add,1150.57,
540000,64,copy,1205.36,triad,1808.04,scale,1205.36,add,1808.04,
540000,128,copy,1741.94,triad,2531.25,scale,1708.86,add,2531.25,
540000,256,copy,1730.77,triad,2531.25,scale,1730.77,add,2531.25,
540000,512,copy,1730.77,triad,2531.25,scale,1730.77,add,2531.25,
540000,1024,copy,1788.08,triad,2225.27,scale,1687.5,add,2531.25,
550000,32,copy,727.513,triad,1091.27,scale,727.513,add,1091.27,
550000,64,copy,1227.68,triad,1841.52,scale,1227.68,add,1841.52,
550000,128,copy,1740.51,triad,2578.13,scale,1729.56,add,2578.13,
550000,256,copy,1740.51,triad,2578.13,scale,1718.75,add,2578.13,
550000,512,copy,1797.39,triad,2578.13,scale,1751.59,add,2578.13,
550000,1024,copy,1785.71,triad,2254.1,scale,1718.75,add,2578.13,
560000,32,copy,732.984,triad,1093.75,scale,731.07,add,1096.61,
560000,64,copy,1250,triad,1875,scale,1250,add,1875,
560000,128,copy,1761.01,triad,2625,scale,1750,add,2625,
560000,256,copy,1772.15,triad,2485.21,scale,1772.15,add,2625,
560000,512,copy,1806.45,triad,2625,scale,1806.45,add,2625,
560000,1024,copy,1806.45,triad,2258.06,scale,1750,add,2295.08,
570000,32,copy,742.187,triad,1113.28,scale,742.187,add,1113.28,
570000,64,copy,1272.32,triad,1908.48,scale,1272.32,add,1908.48,
570000,128,copy,1781.25,triad,2671.88,scale,1781.25,add,2671.88,
570000,256,copy,1803.8,triad,2671.88,scale,1781.25,add,2671.88,
570000,512,copy,1826.92,triad,2671.88,scale,1838.71,add,2671.88,
570000,1024,copy,1815.29,triad,2286.1,scale,1781.25,add,2273.94,
580000,32,copy,755.208,triad,1132.81,scale,755.208,add,1132.81,
580000,64,copy,1294.64,triad,1941.96,scale,1294.64,add,1941.96,
580000,128,copy,1812.5,triad,2718.75,scale,1812.5,add,2718.75,
580000,256,copy,1847.13,triad,2718.75,scale,1812.5,add,2718.75,
580000,512,copy,1823.9,triad,2718.75,scale,1823.9,add,2718.75,
580000,1024,copy,1812.5,triad,2313.83,scale,1812.5,add,2301.59,
590000,32,copy,768.229,triad,1152.34,scale,768.229,add,1152.34,
590000,64,copy,1316.96,triad,1975.45,scale,1316.96,add,1975.45,
590000,128,copy,1843.75,triad,2765.63,scale,1843.75,add,2765.63,
590000,256,copy,1867.09,triad,2765.63,scale,1843.75,add,2765.63,
590000,512,copy,1878.98,triad,2765.63,scale,1843.75,add,2765.63,
590000,1024,copy,1867.09,triad,2304.69,scale,1843.75,add,2316.75,
600000,32,copy,781.25,triad,1171.87,scale,781.25,add,1171.87,
600000,64,copy,1339.29,triad,2008.93,scale,1224.49,add,2008.93,
600000,128,copy,1875,triad,2812.5,scale,1875,add,2812.5,
600000,256,copy,1898.73,triad,2812.5,scale,1875,add,2486.19,
600000,512,copy,1875,triad,2500,scale,1875,add,2812.5,
600000,1024,copy,1875,triad,2356.02,scale,1875,add,2343.75,
610000,32,copy,745.721,triad,1118.58,scale,747.549,add,1121.32,
610000,64,copy,1239.84,triad,1837.35,scale,1224.9,add,1859.76,
610000,128,copy,1906.25,triad,2513.74,scale,1906.25,add,2859.38,
610000,256,copy,1906.25,triad,2472.97,scale,1906.25,add,2500,
610000,512,copy,1906.25,triad,2446.52,scale,1906.25,add,2527.62,
610000,1024,copy,1918.24,triad,2382.81,scale,1906.25,add,2382.81,
620000,32,copy,752.427,triad,1123.19,scale,748.792,add,1123.19,
620000,64,copy,1244.98,triad,1867.47,scale,1244.98,add,1860,
620000,128,copy,1937.5,triad,2906.25,scale,1937.5,add,2906.25,
620000,256,copy,1937.5,triad,2500,scale,1937.5,add,2513.51,
620000,512,copy,1937.5,triad,2500,scale,1937.5,add,2527.17,
620000,1024,copy,1937.5,triad,2421.87,scale,1937.5,add,2421.87,
630000,32,copy,757.212,triad,1135.82,scale,757.212,add,1135.82,
630000,64,copy,1245.06,triad,1867.59,scale,1245.06,add,1845.7,
630000,128,copy,1968.75,triad,2581.97,scale,1968.75,add,2610.5,
630000,256,copy,1968.75,triad,2526.74,scale,1968.75,add,2567.93,
630000,512,copy,1968.75,triad,2540.32,scale,1968.75,add,2554.05,
630000,1024,copy,1968.75,triad,2460.94,scale,1968.75,add,2460.94,
640000,32,copy,769.231,triad,1153.85,scale,769.231,add,1153.85,
640000,64,copy,1259.84,triad,1882.35,scale,1254.9,add,1882.35,
640000,128,copy,2000,triad,2580.65,scale,2000,add,2622.95,
640000,256,copy,2000,triad,2539.68,scale,2000,add,2553.19,
640000,512,copy,2000,triad,2539.68,scale,2000,add,2553.19,
640000,1024,copy,2000,triad,2500,scale,2000,add,2500,
650000,32,copy,781.25,triad,1171.87,scale,781.25,add,1171.87,
650000,64,copy,1269.53,triad,1904.3,scale,1269.53,add,1904.3,
650000,128,copy,2031.25,triad,2635.14,scale,2031.25,add,2663.93,
650000,256,copy,2031.25,triad,2539.06,scale,2031.25,add,2539.06,
650000,512,copy,2031.25,triad,2579.37,scale,2031.25,add,2579.37,
650000,1024,copy,2031.25,triad,2539.06,scale,2031.25,add,2539.06,
660000,32,copy,793.269,triad,1189.9,scale,793.269,add,1189.9,
660000,64,copy,1289.06,triad,1933.59,scale,1289.06,add,1933.59,
660000,128,copy,2062.5,triad,2647.06,scale,2062.5,add,2661.29,
660000,256,copy,2062.5,triad,2605.26,scale,2062.5,add,2591.62,
660000,512,copy,2062.5,triad,2578.12,scale,2062.5,add,2578.12,
660000,1024,copy,2062.5,triad,2578.12,scale,1793.48,add,2578.12,
670000,32,copy,768.349,triad,1144.65,scale,759.637,add,1144.65,
670000,64,copy,1308.59,triad,1962.89,scale,1308.59,add,1962.89,
